Reporting Period,Project Number,City,County,State,Zip Code,Sector,Latitude ,Longitude
03/31/19,5286-66259,Malone,Franklin,NY,12953,Non-Residential,44.785967,-74.270547
03/31/19,5286-93245,Malone,Franklin,NY,12953,Non-Residential,44.785967,-74.270547
03/31/19,02005-055,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,49762A-1,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,51017-1,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,49806-1,Oppenheim,Fulton,NY,13452,Non-Residential,43.030313,-74.628407
03/31/19,51010-1,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,51013-1,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,51011-1,Amsterdam,Fulton,NY,12010,Non-Residential,42.937079,-74.182795
03/31/19,51012-1,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,78745,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,78743,Oppenheim,Fulton,NY,13452,Non-Residential,43.030313,-74.628407
03/31/19,78759,Amterdam,Fulton,NY,12010,Non-Residential,42.937079,-74.182795
03/31/19,78748,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,80647,Johnstown,Fulton,NY,12078,Non-Residential,43.082755,-74.343858
03/31/19,100273,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,100669,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,98998,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,114270,Gloversville,Fulton,NY,12078,Non-Residential,43.082755,-74.343858
03/31/19,163631,Johnstown,Fulton,NY,12078,Non-Residential,43.082755,-74.343858
03/31/19,175352,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,4362-35663,Gloversville,Fulton,NY,12078,Non-Residential,43.082755,-74.343858
03/31/19,4362-38075,Mayfield,Fulton,NY,12117,Non-Residential,43.152959,-74.240928
03/31/19,4362-35689,Gloversville,Fulton,NY,12078,Non-Residential,43.082755,-74.343858
03/31/19,4604-80761,Northville,Fulton,NY,12134,Non-Residential,43.24718,-74.165285
03/31/19,4694-36159,Amsterdam,Fulton,NY,12010,Non-Residential,42.937079,-74.182795
03/31/19,4704-91875,Gloversville,Fulton,NY,12078,Non-Residential,43.082755,-74.343858
03/31/19,4704-100929,Broadalbin,Fulton,NY,12025,Non-Residential,43.080453,-74.145651
03/31/19,4937-55662,Broadalbin,Fulton,NY,12025,Non-Residential,43.080453,-74.145651
03/31/19,4937-39736,Gloversville,Fulton,NY,12078,Non-Residential,43.082755,-74.343858
03/31/19,5093-42215,Gloversville,Fulton,NY,12078,Non-Residential,43.082755,-74.343858
03/31/19,5167-98165,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,5167-98166,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,5401-98345,Broadalbin,Fulton,NY,12025,Non-Residential,43.080453,-74.145651
03/31/19,5401-98348,Johnstown,Fulton,NY,12095,Non-Residential,43.023495,-74.394891
03/31/19,68869,Oakfield,Genesee,NY,14125,Non-Residential,43.079847,-78.27821
03/31/19,81413,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,81414,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,82607,Stafford,Genesee,NY,14143,Non-Residential,42.976176,-78.07635
03/31/19,88878,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,88683,Byron,Genesee,NY,14422,Non-Residential,43.077354,-78.069443
03/31/19,91059,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,4116-22391,Stafford,Genesee,NY,14143,Non-Residential,42.976176,-78.07635
03/31/19,4116-23451,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,4116-053,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,4116-101,Leroy,Genesee,NY,14482,Non-Residential,42.982287,-77.976211
03/31/19,4116-049,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,4116-52676,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,4493-43865,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,4635-27527,Basom,Genesee,NY,14013,Non-Residential,43.077657,-78.401091
03/31/19,4635-41544,Corfu,Genesee,NY,14036,Non-Residential,42.979426,-78.387178
03/31/19,4667-32817,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,4854-30631,Darien Center,Genesee,NY,14040,Non-Residential,42.887805,-78.378276
03/31/19,5006-38677,Corfu,Genesee,NY,14036,Non-Residential,42.979426,-78.387178
03/31/19,5295-87389,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,5318-102216,Batavia,Genesee,NY,14020,Non-Residential,43.000966,-78.209704
03/31/19,5391-64933,Oakfield,Genesee,NY,14125,Non-Residential,43.079847,-78.27821
03/31/19,70546,West Coxsackie,Greene,NY,12192,Non-Residential,42.40561,-73.823171
03/31/19,79844,Freehold,Greene,NY,12431,Non-Residential,42.356952,-74.019325
03/31/19,80433,Palenville,Greene,NY,12463,Non-Residential,42.18532,-74.025376
03/31/19,80583,Athens,Greene,NY,12015,Non-Residential,42.288,-73.818837
03/31/19,82226,Greenville,Greene,NY,12083,Non-Residential,42.426414,-74.03142
03/31/19,88219,Athens,Greene,NY,12015,Non-Residential,42.288,-73.818837
03/31/19,89524,Cairo,Greene,NY,12413,Non-Residential,42.309046,-74.019157
03/31/19,109198,Coxsackie,Greene,NY,12051,Non-Residential,42.347068,-73.839872
03/31/19,115580,Catskill,Greene,NY,12414,Non-Residential,42.225955,-73.914148
03/31/19,126519,Cairo,Greene,NY,12413,Non-Residential,42.309046,-74.019157
03/31/19,152908,Hannacroix,Greene,NY,12087,Non-Residential,42.426847,-73.887159
03/31/19,176454,Tannersville,Greene,NY,12485,Non-Residential,42.203997,-74.128614
03/31/19,4030-20054,Athens,Greene,NY,12015,Non-Residential,42.288,-73.818837
03/31/19,4030-20053,Coxsackie,Greene,NY,12051,Non-Residential,42.347068,-73.839872
03/31/19,4030-20051,Coxsackie,Greene,NY,12051,Non-Residential,42.347068,-73.839872
03/31/19,4030-059,Hunter,Greene,NY,12442,Non-Residential,42.223949,-74.242629
03/31/19,4061-19592,Coxsackie,Greene,NY,12051,Non-Residential,42.347068,-73.839872
03/31/19,4061-25410,Haines Falls,Greene,NY,12436,Non-Residential,42.200808,-74.065262
03/31/19,4061-116,Coxsackie,Greene,NY,12051,Non-Residential,42.347068,-73.839872
03/31/19,4224-19635,Greenville,Greene,NY,12083,Non-Residential,42.426414,-74.03142
03/31/19,4224-30015,Greenville,Greene,NY,12083,Non-Residential,42.426414,-74.03142
03/31/19,4354-24239,Hunter,Greene,NY,12442,Non-Residential,42.223949,-74.242629
03/31/19,4362-36603,West Coxsackie,Greene,NY,12192,Non-Residential,42.40561,-73.823171
03/31/19,4473-75416,Palenville,Greene,NY,12463,Non-Residential,42.18532,-74.025376
03/31/19,4697-102630,Palenville,Greene,NY,12463,Non-Residential,42.18532,-74.025376
03/31/19,4704-85034,Cairo,Greene,NY,12413,Non-Residential,42.309046,-74.019157
03/31/19,4705-27766,Earlton,Greene,NY,12058,Non-Residential,42.352119,-73.923803
03/31/19,4708-68391-GJC,Catskill,Greene,NY,12414,Non-Residential,42.225955,-73.914148
03/31/19,4705-43981,Coxsackie,Greene,NY,12051,Non-Residential,42.347068,-73.839872
03/31/19,4708-26926,Catskill,Greene,NY,12414,Non-Residential,42.225955,-73.914148
03/31/19,4758-31083,Freehold,Greene,NY,12431,Non-Residential,42.356952,-74.019325
03/31/19,5041-37260,Purling,Greene,NY,12470,Non-Residential,42.282257,-74.024364
03/31/19,5093-41709,Coxsackie,Greene,NY,12051,Non-Residential,42.347068,-73.839872
03/31/19,5122-76070,Acra,Greene,NY,12405,Non-Residential,42.321739,-74.087805
03/31/19,5122-93001,West Kill,Greene,NY,12492,Non-Residential,42.209286,-74.361436
03/31/19,02002-002,Elka Park,Greene,NY,12427,Non-Residential,42.167177,-74.124211
03/31/19,02021-001,Blue Mountain Lake,Hamilton,NY,12812,Non-Residential,43.860052,-74.406756
03/31/19,127526,Raquette Lake,Hamilton,NY,13436,Non-Residential,43.773748,-74.622476
03/31/19,4119-016,Lake Pleasant,Hamilton,NY,12108,Non-Residential,43.555505,-74.434985
03/31/19,4119-31911,Lake Pleasant,Hamilton,NY,12108,Non-Residential,43.555505,-74.434985
03/31/19,4561-27846,Long Lake,Hamilton,NY,12847,Non-Residential,43.971585,-74.420464
03/31/19,5051-98489,Blue Mountain Lake,Hamilton,NY,12812,Non-Residential,43.860052,-74.406756
03/31/19,02011-032,Old Forge,Herkimer,NY,13420,Non-Residential,43.73549,-74.91032
03/31/19,48528,Frankfort,Herkimer,NY,13340,Non-Residential,43.050515,-75.115762
03/31/19,49826-1,Rome,Herkimer,NY,13441,Non-Residential,43.220254,-75.408994
03/31/19,98422,Herkimer,Herkimer,NY,13350,Non-Residential,43.046568,-74.988232
03/31/19,98416,Herkimer,Herkimer,NY,13350,Non-Residential,43.046568,-74.988232
03/31/19,125990,Manheim,Herkimer,NY,13329,Non-Residential,43.10872,-74.733339
03/31/19,125979,Manheim,Herkimer,NY,13329,Non-Residential,43.10872,-74.733339
03/31/19,164386,Frankfort,Herkimer,NY,13340,Non-Residential,43.050515,-75.115762
03/31/19,165081,Little Falls,Herkimer,NY,13365,Non-Residential,43.060591,-74.847449
03/31/19,4001-23158,Little Falls,Herkimer,NY,13365,Non-Residential,43.060591,-74.847449
03/31/19,4211-36633,West Winfield,Herkimer,NY,13491,Non-Residential,42.865873,-75.177789
03/31/19,4362-64899,Frankfort,Herkimer,NY,13340,Non-Residential,43.050515,-75.115762
03/31/19,4362-64898,Manheim,Herkimer,NY,13329,Non-Residential,43.10872,-74.733339
03/31/19,4439-31598,Middleville,Herkimer,NY,13406,Non-Residential,43.137474,-74.925361
03/31/19,4533-38503,Herkimer,Herkimer,NY,13350,Non-Residential,43.046568,-74.988232
03/31/19,4611-26468,Newport,Herkimer,NY,13416,Non-Residential,43.183538,-74.96782
03/31/19,4611-40897,Newport,Herkimer,NY,13416,Non-Residential,43.183538,-74.96782
03/31/19,71717,Carthage,Jefferson,NY,13619,Non-Residential,43.979234,-75.608418
03/31/19,79562,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,88544,Wellesley Island,Jefferson,NY,13640,Non-Residential,44.321996,-75.991161
03/31/19,90998,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,89852,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,94319,Philadelphia,Jefferson,NY,13673,Non-Residential,44.161636,-75.712864
03/31/19,106863,Redwood,Jefferson,NY,13679,Non-Residential,44.325418,-75.777416
03/31/19,109458,Redwood,Jefferson,NY,13679,Non-Residential,44.325418,-75.777416
03/31/19,115469,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,146858,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,152665,Yorktown Heights,Jefferson,NY,10598,Non-Residential,41.292054,-73.793408
03/31/19,152270,Stamford,Jefferson,NY,12167,Non-Residential,42.417503,-74.594377
03/31/19,151345,Lafargeville,Jefferson,NY,13656,Non-Residential,44.194059,-75.949271
03/31/19,155979,Adams,Jefferson,NY,13605,Non-Residential,43.808485,-76.053889
03/31/19,167482,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,167592,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,167425,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,170384,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,4001-33605,Adams,Jefferson,NY,13605,Non-Residential,43.808485,-76.053889
03/31/19,4260-22967,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,4260-70767,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4260-27862,Alexandria,Jefferson,NY,13607,Non-Residential,44.317344,-75.929396
03/31/19,4260-19744,Sackets Harbor,Jefferson,NY,13685,Non-Residential,43.936538,-76.100664
03/31/19,4260-35980,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4260-35959,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4260-22365,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4260-42353,Alexandria Bay,Jefferson,NY,13607,Non-Residential,44.317344,-75.929396
03/31/19,4260-32201,Evans Mills,Jefferson,NY,13637,Non-Residential,44.089747,-75.835048
03/31/19,4260-003,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,4260-22366,Dexter,Jefferson,NY,13634,Non-Residential,44.009636,-76.077752
03/31/19,4260-92282,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4260-19651,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,4247-48391,Adams,Jefferson,NY,13605,Non-Residential,43.808485,-76.053889
03/31/19,4260-22969,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,4260-23309,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,4260-38003,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,4260-32691,Clayton,Jefferson,NY,13624,Non-Residential,44.217985,-76.094551
03/31/19,4260-26178,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4260-35806,Alexandria,Jefferson,NY,13607,Non-Residential,44.317344,-75.929396
03/31/19,4260-32944,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4260-19912,West Carthage,Jefferson,NY,13619,Non-Residential,43.979234,-75.608418
03/31/19,4247-23589,Wellesley Island,Jefferson,NY,13640,Non-Residential,44.321996,-75.991161
03/31/19,4260-38711,Evans Mills,Jefferson,NY,13637,Non-Residential,44.089747,-75.835048
03/31/19,4260-68375,Alexandria Bay,Jefferson,NY,13607,Non-Residential,44.317344,-75.929396
03/31/19,4260-27954,Alexandria,Jefferson,NY,13607,Non-Residential,44.317344,-75.929396
03/31/19,4260-19983,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4260-27827,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4260-23467,Lafargeville,Jefferson,NY,13656,Non-Residential,44.194059,-75.949271
03/31/19,4260-27762,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4260-27826,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4260-23977,Alexandria,Jefferson,NY,13607,Non-Residential,44.317344,-75.929396
03/31/19,4260-004,Lafargeville,Jefferson,NY,13656,Non-Residential,44.194059,-75.949271
03/31/19,4260-26176,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4535-26938,Belleville,Jefferson,NY,13611,Non-Residential,43.768968,-76.134381
03/31/19,4667-27439,Brownville,Jefferson,NY,13615,Non-Residential,44.005272,-75.983333
03/31/19,4702-34363,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4697-49698,Philadelphia,Jefferson,NY,13673,Non-Residential,44.161636,-75.712864
03/31/19,4702-34353,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-34352,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4697-40957,Cape Vincent,Jefferson,NY,13618,Non-Residential,44.116337,-76.28933
03/31/19,4702-25308,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-28969,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-25309,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-66255,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-25310,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-59492,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-34366,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-34367,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4697-49700,Philadelphia,Jefferson,NY,13673,Non-Residential,44.161636,-75.712864
03/31/19,4702-25313,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-34396,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-34364,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4702-25325,Evans Mills,Jefferson,NY,13637,Non-Residential,44.089747,-75.835048
03/31/19,4704-88479,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,4736-32898,Dexter,Jefferson,NY,13634,Non-Residential,44.009636,-76.077752
03/31/19,5172-61440,Black River,Jefferson,NY,13612,Non-Residential,43.993709,-75.774042
03/31/19,5295-90518,Watertown,Jefferson,NY,13601,Non-Residential,43.977155,-75.916148
03/31/19,5360-82816,Philadelphia,Jefferson,NY,13673,Non-Residential,44.161636,-75.712864
03/31/19,02014-006,Brooklyn,Kings,NY,11213,Non-Residential,40.671145,-73.936641
03/31/19,02095-016,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,02095-006,Brooklyn,Kings,NY,11237,Non-Residential,40.703714,-73.920579
03/31/19,02015-002,Brooklyn,Kings,NY,11237,Non-Residential,40.703714,-73.920579
03/31/19,02095-030,Brooklyn,Kings,NY,11211,Non-Residential,40.712587,-73.950866
03/31/19,02095-017,Brooklyn,Kings,NY,11236,Non-Residential,40.640299,-73.902635
03/31/19,02014-010-1,Brooklyn,Kings,NY,11231,Non-Residential,40.678692,-74.003047
03/31/19,24803B-2,Brooklyn,Kings,NY,11222,Non-Residential,40.72721,-73.947185
03/31/19,49785-1,Brooklyn,Kings,NY,11206,Non-Residential,40.702178,-73.9424
03/31/19,33555-1,Brooklyn,Kings,NY,11239,Non-Residential,40.650081,-73.875302
03/31/19,33484-1,Brooklyn,Kings,NY,11231,Non-Residential,40.678692,-74.003047
03/31/19,33559-2,Brooklyn,Kings,NY,11239,Non-Residential,40.650081,-73.875302
03/31/19,37881A-1,Brooklyn,Kings,NY,11211,Non-Residential,40.712587,-73.950866
03/31/19,028807A-1,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,33568-1,Brooklyn,Kings,NY,11211,Non-Residential,40.712587,-73.950866
03/31/19,33567-1,Brooklyn,Kings,NY,11211,Non-Residential,40.712587,-73.950866
03/31/19,49775-1,Brooklyn,Kings,NY,11213,Non-Residential,40.671145,-73.936641
03/31/19,23504-4,Brooklyn,Kings,NY,11232,Non-Residential,40.655247,-74.000591
03/31/19,49792-1,Brooklyn,Kings,NY,11236,Non-Residential,40.640299,-73.902635
03/31/19,49768-1,Brooklyn,Kings,NY,11208,Non-Residential,40.673742,-73.872692
03/31/19,23509-2,Brooklyn,Kings,NY,11207,Non-Residential,40.670047,-73.893934
03/31/19,49771-1,Brooklyn,Kings,NY,11208,Non-Residential,40.673742,-73.872692
03/31/19,49776-1,Brooklyn,Kings,NY,11204,Non-Residential,40.618877,-73.985272
03/31/19,24803B-3,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,33569-1,Brooklyn,Kings,NY,11211,Non-Residential,40.712587,-73.950866
03/31/19,49773-1,Brooklyn,Kings,NY,11221,Non-Residential,40.691501,-73.92753
03/31/19,41235A-1,Brooklyn,Kings,NY,11208,Non-Residential,40.673742,-73.872692
03/31/19,28803-3,Brooklyn,Kings,NY,11207,Non-Residential,40.670047,-73.893934
03/31/19,33559-1,Brooklyn,Kings,NY,11239,Non-Residential,40.650081,-73.875302
03/31/19,28799-3,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,02170-003,Brooklyn,Kings,NY,11218,Non-Residential,40.643629,-73.976298
03/31/19,49770-1,Brooklyn,Kings,NY,11229,Non-Residential,40.600494,-73.943351
03/31/19,73109,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,73101,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,73303,Brooklyn,Kings,NY,11210,Non-Residential,40.627743,-73.946445
03/31/19,73753,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,73402,Brooklyn,Kings,NY,11229,Non-Residential,40.600494,-73.943351
03/31/19,76202,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,76099,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,76280,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,76803,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,77014,Brooklyn,Kings,NY,11203,Non-Residential,40.649707,-73.933487
03/31/19,77612,Brooklyn,Kings,NY,11233,Non-Residential,40.67783,-73.919096
03/31/19,76178,Brooklyn,Kings,NY,11217,Non-Residential,40.68254,-73.979472
03/31/19,79522,Brooklyn,Kings,NY,11207,Non-Residential,40.670047,-73.893934
03/31/19,78541,Brooklyn,Kings,NY,11213,Non-Residential,40.671145,-73.936641
03/31/19,79091,Brooklyn,Kings,NY,11232,Non-Residential,40.655247,-74.000591
03/31/19,78570,Brooklyn,Kings,NY,11211,Non-Residential,40.712587,-73.950866
03/31/19,79114,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,79123,Brooklyn,Kings,NY,11232,Non-Residential,40.655247,-74.000591
03/31/19,79068,Brooklyn,Kings,NY,11232,Non-Residential,40.655247,-74.000591
03/31/19,79551,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,79023,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,79866,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,83783,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,84298,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,84313,Brooklyn,Kings,NY,11230,Non-Residential,40.622327,-73.965283
03/31/19,84311,Brooklyn,Kings,NY,11230,Non-Residential,40.622327,-73.965283
03/31/19,84304,Brooklyn,Kings,NY,11230,Non-Residential,40.622327,-73.965283
03/31/19,89209,Brooklyn,Kings,NY,11217,Non-Residential,40.68254,-73.979472
03/31/19,84280,Brooklyn,Kings,NY,11226,Non-Residential,40.646154,-73.956721
03/31/19,84303,Brooklyn,Kings,NY,11230,Non-Residential,40.622327,-73.965283
03/31/19,90719,Brooklyn,Kings,NY,11237,Non-Residential,40.703714,-73.920579
03/31/19,91417,Brooklyn,Kings,NY,11229,Non-Residential,40.600494,-73.943351
03/31/19,90020,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,91320,Brooklyn,Kings,NY,11221,Non-Residential,40.691501,-73.92753
03/31/19,93302,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,94545,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,94702,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,93723,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,94487,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,95295,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,96674,Brooklyn,Kings,NY,11232,Non-Residential,40.655247,-74.000591
03/31/19,95306,Brooklyn,Kings,NY,11207,Non-Residential,40.670047,-73.893934
03/31/19,95307,Brooklyn,Kings,NY,11207,Non-Residential,40.670047,-73.893934
03/31/19,98873,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,99997,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,101658,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,102668,Brooklyn,Kings,NY,11236,Non-Residential,40.640299,-73.902635
03/31/19,102922,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,102672,Brooklyn,Kings,NY,11221,Non-Residential,40.691501,-73.92753
03/31/19,101319,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,103234,Brooklyn,Kings,NY,11217,Non-Residential,40.68254,-73.979472
03/31/19,107860,Brooklyn,Kings,NY,11213,Non-Residential,40.671145,-73.936641
03/31/19,105097,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,104908,Brooklyn,Kings,NY,11229,Non-Residential,40.600494,-73.943351
03/31/19,109287,Brooklyn,Kings,NY,11233,Non-Residential,40.67783,-73.919096
03/31/19,110948,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,110489,Brooklyn,Kings,NY,11214,Non-Residential,40.599583,-73.996455
03/31/19,114897,Brooklyn,Kings,NY,11221,Non-Residential,40.691501,-73.92753
03/31/19,114939,Brooklyn,Kings,NY,11209,Non-Residential,40.623133,-74.030555
03/31/19,112271,Brooklyn,Kings,NY,11218,Non-Residential,40.643629,-73.976298
03/31/19,113479,Brooklyn,Kings,NY,11221,Non-Residential,40.691501,-73.92753
03/31/19,115416,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,117760,Brooklyn,Kings,NY,11211,Non-Residential,40.712587,-73.950866
03/31/19,117322,Brooklyn,Kings,NY,11236,Non-Residential,40.640299,-73.902635
03/31/19,119688,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,126735,Brooklyn,Kings,NY,11220,Non-Residential,40.640771,-74.016133
03/31/19,127171,Brooklyn,Kings,NY,11214,Non-Residential,40.599583,-73.996455
03/31/19,126532,Brooklyn,Kings,NY,11233,Non-Residential,40.67783,-73.919096
03/31/19,126224,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,126552,Brooklyn,Kings,NY,11216,Non-Residential,40.680888,-73.948978
03/31/19,126636,Brooklyn,Kings,NY,11238,Non-Residential,40.67988,-73.963817
03/31/19,127576,Brooklyn,Kings,NY,11215,Non-Residential,40.666202,-73.982561
03/31/19,128632,Brooklyn,Kings,NY,11231,Non-Residential,40.678692,-74.003047
03/31/19,127372,Brooklyn,Kings,NY,11208,Non-Residential,40.673742,-73.872692
03/31/19,131163,Brooklyn,Kings,NY,11213,Non-Residential,40.671145,-73.936641
03/31/19,135978,Brooklyn,Kings,NY,11225,Non-Residential,40.663779,-73.953905
03/31/19,139890,Brooklyn,Kings,NY,11232,Non-Residential,40.655247,-74.000591
03/31/19,139864,Brooklyn,Kings,NY,11232,Non-Residential,40.655247,-74.000591
03/31/19,147602,Brooklyn,Kings,NY,11207,Non-Residential,40.670047,-73.893934
