Reporting Period,Project Number,City,County,State,Zip Code,Sector,Latitude ,Longitude
3/31/2019,02029-017,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,02006-047,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,02006-039,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,37877A-1,Delmar,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,51009-1,Selkirk,Albany,NY,12158,Non-Residential,42.545755,-73.816841
3/31/2019,37876A-1,Delamr,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,51016-1,Selkirk,Albany,NY,12158,Non-Residential,42.545755,-73.816841
3/31/2019,51015-1,Selkirk,Albany,NY,12158,Non-Residential,42.545755,-73.816841
3/31/2019,31297-1,Delmar,Albany,NY,12067,Non-Residential,42.562255,-73.919858
3/31/2019,33509A-1,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,51014-1,Selkirk,Albany,NY,12158,Non-Residential,42.545755,-73.816841
3/31/2019,72090,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,71988,Waterford,Albany,NY,12188,Non-Residential,42.815297,-73.699726
3/31/2019,73002,Voorheesville,Albany,NY,12186,Non-Residential,42.634962,-73.965431
3/31/2019,75014,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,75909,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,78318,Greenville,Albany,NY,12083,Non-Residential,42.426414,-74.03142
3/31/2019,78739,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,81238,Albany,Albany,NY,12208,Non-Residential,42.655144,-73.803265
3/31/2019,84077,Westerlo,Albany,NY,12193,Non-Residential,42.514641,-74.045265
3/31/2019,88880,Delmar,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,91704,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,91172,Slingerlands,Albany,NY,12159,Non-Residential,42.646421,-73.874892
3/31/2019,96421,Albany,Oneida,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,98427,Albany,Albany,NY,12209,Non-Residential,42.641021,-73.788025
3/31/2019,98448,Albany,Albany,NY,12209,Non-Residential,42.641021,-73.788025
3/31/2019,101057,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,101085,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,106817,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,105489,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,106835,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,106831,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,106833,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,113369,Altamont,Albany,NY,12085,Non-Residential,42.704694,-73.966106
3/31/2019,4356-19899,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,126521,Medusa,Albany,NY,12120,Non-Residential,42.459153,-74.140795
3/31/2019,127056,Greenville,Albany,NY,12083,Non-Residential,42.426414,-74.03142
3/31/2019,126520,Westerlo,Albany,NY,12193,Non-Residential,42.514641,-74.045265
3/31/2019,126778,Greenville,Albany,NY,12083,Non-Residential,42.426414,-74.03142
3/31/2019,155873,Delmar,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,161242,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,163939,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,164278,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,5377-63245,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4006-041,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4006-037,Guilderland,Albany,NY,12084,Non-Residential,42.701067,-73.900339
3/31/2019,4005-048,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4009-20585,East Berne,Albany,NY,12059,Non-Residential,42.615462,-74.057318
3/31/2019,4054-19767,Delmar,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,4061-24583,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4116-26660,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4139-014,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4139-004,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4135-22437,Berne,Albany,NY,12023,Non-Residential,42.607815,-74.162659
3/31/2019,4149-028,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4158-20806,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4206-018,Albany,Albany,NY,12208,Non-Residential,42.655144,-73.803265
3/31/2019,4251-003,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4224-23001,Colonie,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4301-35840,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4301-41374,Slingerlands,Albany,NY,12159,Non-Residential,42.646421,-73.874892
3/31/2019,4362-21106,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-29063,Albany,Albany,NY,12208,Non-Residential,42.655144,-73.803265
3/31/2019,4362-30752,Loudonville,Albany,NY,12211,Non-Residential,42.708691,-73.767259
3/31/2019,4362-27947,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4362-26002,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4356-19898,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4362-23416,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4362-28891,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-34882,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4356-19901,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4375-22791,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4375-19191,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4362-65484,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-44733,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4375-19698,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-37717,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,4362-63922,Troy,Albany,NY,12180,Non-Residential,42.736751,-73.637848
3/31/2019,4375-21888,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4375-21324,Menands,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4362-37571,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4375-31025,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4375-22517,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-31398,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4375-31126,Loudonville,Albany,NY,12211,Non-Residential,42.708691,-73.767259
3/31/2019,4362-35635,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-35785,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4375-19696,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-21006,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-48021,Voorheesville,Albany,NY,12186,Non-Residential,42.634962,-73.965431
3/31/2019,4375-19905,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-20955,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4362-64090,Schenectady,Albany,NY,12302,Non-Residential,42.866806,-73.967054
3/31/2019,4362-37569,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-23543,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4375-23021,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-35633,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4375-20787,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-36320,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4362-36698,Delmar,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,4375-23974,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4375-21284,Menands,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4362-35661,Selkirk,Albany,NY,12158,Non-Residential,42.545755,-73.816841
3/31/2019,4375-31076,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4362-36085,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4362-36697,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4375-22330,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4375-002,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-63912,Colonie,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-24936,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,4362-42531,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4362-35867,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-65914,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,4362-47911,Loudonville,Albany,NY,12211,Non-Residential,42.708691,-73.767259
3/31/2019,4375-30242,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4375-30572,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4362-36700,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-65958,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-35868,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4375-21894,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4362-65910,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,4375-30671,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-30690,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-44732,Loudonville,Albany,NY,12211,Non-Residential,42.708691,-73.767259
3/31/2019,4375-31078,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4362-36111,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4375-23980,Albany,Albany,NY,12211,Non-Residential,42.708691,-73.767259
3/31/2019,4375-29832,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4375-20796,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-64086,Schenectady,Albany,NY,12302,Non-Residential,42.866806,-73.967054
3/31/2019,4375-31077,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4375-20954,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4362-37121,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-40334,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4375-30573,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4375-30729,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-30672,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-65916,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,4375-30293,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-48022,Voorheesville,Albany,NY,12186,Non-Residential,42.634962,-73.965431
3/31/2019,4362-37570,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-19173,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4375-23256,Albany,Albany,NY,12207,Non-Residential,42.652509,-73.750149
3/31/2019,4375-20953,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4362-65913,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,4375-20952,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-37568,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4375-21288,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4362-39004,Albany,Albany,NY,12201,Non-Residential,42.647579,-73.751511
3/31/2019,4375-30402,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4375-30286,Albany,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4362-42532,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4375-23255,Albany,Albany,NY,12207,Non-Residential,42.652509,-73.750149
3/31/2019,4362-38245,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4362-36369,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4375-30574,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4362-37299,Loudonville,Albany,NY,12211,Non-Residential,42.708691,-73.767259
3/31/2019,4362-35740,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4362-63913,Colonie,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4464-32655,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4464-34844,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4464-30541,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4507-23547,Preston Hollow,Albany,NY,12469,Non-Residential,42.446569,-74.241899
3/31/2019,4507-25324,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,4507-25423,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,4507-27548,Westerlo,Albany,NY,12193,Non-Residential,42.514641,-74.045265
3/31/2019,4548-31935,Albany,Albany,NY,12201,Non-Residential,42.647579,-73.751511
3/31/2019,4548-25196,Loudonville,Albany,NY,12211,Non-Residential,42.708691,-73.767259
3/31/2019,4548-25063,Albany,Albany,NY,12209,Non-Residential,42.641021,-73.788025
3/31/2019,4548-29763,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4548-31519,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4548-26009,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4548-27173,Colonie,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4548-35164,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4548-29698,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4548-32755,Albany,Albany,NY,12201,Non-Residential,42.647579,-73.751511
3/31/2019,4548-26013,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4548-26452,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4548-31503,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4548-30325,Albany,Albany,NY,12201,Non-Residential,42.647579,-73.751511
3/31/2019,4548-25797,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4548-25802,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4548-23654,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4548-32753,Albany,Albany,NY,12201,Non-Residential,42.647579,-73.751511
3/31/2019,4564-26844,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4564-25817,Menands,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4641-101799,Voorheesville,Albany,NY,12186,Non-Residential,42.634962,-73.965431
3/31/2019,4694-37276,Albany,Albany,NY,12206,Non-Residential,42.67271,-73.781991
3/31/2019,4694-35318,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4694-37721,Ravena,Albany,NY,12143,Non-Residential,42.480638,-73.839111
3/31/2019,4694-37278,Menands,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4694-37599,Menands,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,4695-24938,Albany,Albany,NY,12202,Non-Residential,42.638282,-73.76203
3/31/2019,4694-37724,Ravena,Albany,NY,12143,Non-Residential,42.480638,-73.839111
3/31/2019,4694-37720,Ravena,Albany,NY,12143,Non-Residential,42.480638,-73.839111
3/31/2019,4694-26771,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4694-34368,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4696-27771,Albany,Albany,NY,12207,Non-Residential,42.652509,-73.750149
3/31/2019,4694-34346,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4695-25152,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4679-87848,Glenmont,Albany,NY,12077,Non-Residential,42.598856,-73.790995
3/31/2019,4694-34347,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4694-37727,Ravena,Albany,NY,12143,Non-Residential,42.480638,-73.839111
3/31/2019,4694-37722,Selkirk,Albany,NY,12158,Non-Residential,42.545755,-73.816841
3/31/2019,4704-73072,Cohoes,Albany,NY,12047,Non-Residential,42.778683,-73.719474
3/31/2019,4704-73254,Selkirk,Albany,NY,12158,Non-Residential,42.545755,-73.816841
3/31/2019,4704-86271,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4706-25902,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,4758-40768,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4758-75457,Selkirk,Albany,NY,12158,Non-Residential,42.545755,-73.816841
3/31/2019,4758-30437,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,4766-27991,Delmar,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,4758-31822,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,4758-60183,Albany,Albany,NY,12209,Non-Residential,42.641021,-73.788025
3/31/2019,4758-34033,Voorheesville,Albany,NY,12186,Non-Residential,42.634962,-73.965431
3/31/2019,4758-45927,Albany,Albany,NY,12208,Non-Residential,42.655144,-73.803265
3/31/2019,4777-28327,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,4758-31086,Loudonville,Albany,NY,12211,Non-Residential,42.708691,-73.767259
3/31/2019,4758-32586,Albany,Albany,NY,12203,Non-Residential,42.680815,-73.836193
3/31/2019,4758-29511,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,4839-30228,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,4850-34338,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,5122-50218-GJC,Menands,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,5122-50216-GJC,Menands,Albany,NY,12204,Non-Residential,42.684133,-73.734184
3/31/2019,5122-55913-GJC,Watervliet,Albany,NY,12189,Non-Residential,42.732068,-73.712974
3/31/2019,5167-98168,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,5176-80893,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,5295-100021,Altamont,Albany,NY,12009,Non-Residential,42.700923,-74.026413
3/31/2019,5336-101146,Delmar,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,5336-99443,Albany,Albany,NY,12209,Non-Residential,42.641021,-73.788025
3/31/2019,5361-98506,Latham,Albany,NY,12110,Non-Residential,42.750728,-73.770061
3/31/2019,5336-88882,Albany,Albany,NY,12222,Non-Residential,42.689814,-73.82055
3/31/2019,02100-006,Albany,Albany,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,02022-003,Delmar,Albany,NY,12054,Non-Residential,42.612026,-73.848428
3/31/2019,02024-005,Wellsville,Allegany,NY,14895,Non-Residential,42.085934,-77.934301
3/31/2019,31299A-1,Houghton,Allegany,NY,14744,Non-Residential,42.420673,-78.212457
3/31/2019,82940,Amity,Allegany,NY,14883,Non-Residential,42.244555,-76.484279
3/31/2019,90716,Rushford,Allegany,NY,14744,Non-Residential,42.420673,-78.212457
3/31/2019,90590,Rushford,Allegany,NY,14777,Non-Residential,42.388862,-78.226843
3/31/2019,95301,Hume,Allegany,NY,14735,Non-Residential,42.453883,-78.096725
3/31/2019,4006-26890,Alfred,Allegany,NY,14802,Non-Residential,42.254868,-77.790107
3/31/2019,4116-080,Alfred,Allegany,NY,14802,Non-Residential,42.254868,-77.790107
3/31/2019,4116-26670,Scio,Allegany,NY,14880,Non-Residential,42.171925,-77.984339
3/31/2019,4673-54725,Belfast,Allegany,NY,14711,Non-Residential,42.324885,-78.113089
3/31/2019,02007-002-1,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,02015-024,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,02095-029,Bronx,Bronx,NY,10468,Non-Residential,40.867949,-73.898814
3/31/2019,02170-011,Bronx,Bronx,NY,10455,Non-Residential,40.814725,-73.907401
3/31/2019,23505-4,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,49781-1,Bronx,Bronx,NY,10465,Non-Residential,40.825915,-73.820974
3/31/2019,28799-4,Bronx,Bronx,NY,10469,Non-Residential,40.86878,-73.847397
3/31/2019,49774-1,Bronx,Bronx,NY,10469,Non-Residential,40.86878,-73.847397
3/31/2019,23509-5,Bronx,Bronx,NY,10454,Non-Residential,40.80619,-73.916227
3/31/2019,49786-1,Bronx,Bronx,NY,10467,Non-Residential,40.874901,-73.870219
3/31/2019,23511-2,New York,Bronx,NY,10451,Non-Residential,40.820656,-73.923938
3/31/2019,49794-1,Bronx,Bronx,NY,10473,Non-Residential,40.819283,-73.856919
3/31/2019,23509-6,Bronx,Bronx,NY,10454,Non-Residential,40.80619,-73.916227
3/31/2019,49788-1,Bronx,Bronx,NY,10456,Non-Residential,40.830652,-73.908566
3/31/2019,02170-017,Bronx,Bronx,NY,10454,Non-Residential,40.80619,-73.916227
3/31/2019,23505-9,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,23509-3,Bronx,Bronx,NY,10454,Non-Residential,40.80619,-73.916227
3/31/2019,28800A-2,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,02170-005,Bronx,Bronx,NY,10455,Non-Residential,40.814725,-73.907401
3/31/2019,28798-3,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,70115,Bronx,Bronx,NY,10454,Non-Residential,40.80619,-73.916227
3/31/2019,68995,Bronx,Bronx,NY,10465,Non-Residential,40.825915,-73.820974
3/31/2019,74675,Bronx,Bronx,NY,10466,Non-Residential,40.891057,-73.846822
3/31/2019,73983,Bronx,Bronx,NY,10460,Non-Residential,40.840806,-73.879119
3/31/2019,74735,Bronx,Bronx,NY,10469,Non-Residential,40.86878,-73.847397
3/31/2019,76982,Bronx,Bronx,NY,10452,Non-Residential,40.83833,-73.922403
3/31/2019,77304,Bronx,Bronx,NY,10471,Non-Residential,40.899371,-73.900437
3/31/2019,79319,New York,Bronx,NY,10456,Non-Residential,40.830652,-73.908566
3/31/2019,78279,Bronx,Bronx,NY,10468,Non-Residential,40.867949,-73.898814
3/31/2019,78726,Bronx,Bronx,NY,10451,Non-Residential,40.820656,-73.923938
3/31/2019,79779,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,83015,Bronx,Bronx,NY,10455,Non-Residential,40.814725,-73.907401
3/31/2019,88558,Bronx,Bronx,NY,10451,Non-Residential,40.820656,-73.923938
3/31/2019,88966,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,88369,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,88242,Bronx,Bronx,NY,10458,Non-Residential,40.863025,-73.886897
3/31/2019,88981,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,88147,Bronx,Bronx,NY,10460,Non-Residential,40.840806,-73.879119
3/31/2019,89018,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,88748,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,88924,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,89427,Bronx,Bronx,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,87594,Bronx,Bronx,NY,10457,Non-Residential,40.846788,-73.899203
3/31/2019,88452,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,88903,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,88839,Bronx,Bronx,NY,10474,Non-Residential,40.810299,-73.884753
3/31/2019,90653,Bronx,Bronx,NY,10466,Non-Residential,40.891057,-73.846822
3/31/2019,91577,Bronx,Bronx,NY,10453,Non-Residential,40.852346,-73.91222
3/31/2019,92219,New York,Bronx,NY,10468,Non-Residential,40.867949,-73.898814
3/31/2019,90586,Bronx,Bronx,NY,10473,Non-Residential,40.819283,-73.856919
3/31/2019,90248,Bronx,Bronx,NY,10473,Non-Residential,40.819283,-73.856919
3/31/2019,90249,Bronx,Bronx,NY,10462,Non-Residential,40.841597,-73.857475
3/31/2019,92776,Bronx,Bronx,NY,10457,Non-Residential,40.846788,-73.899203
3/31/2019,95709,Bronx,Bronx,NY,10471,Non-Residential,40.899371,-73.900437
3/31/2019,4170-163,Bronx,Bronx,NY,10456,Non-Residential,40.830652,-73.908566
3/31/2019,95431,Bronx,Bronx,NY,10454,Non-Residential,40.80619,-73.916227
3/31/2019,97240,Bronx,Bronx,NY,10462,Non-Residential,40.841597,-73.857475
3/31/2019,96770,Bronx,Bronx,NY,10451,Non-Residential,40.820656,-73.923938
3/31/2019,97198,Bronx,Bronx,NY,10452,Non-Residential,40.83833,-73.922403
3/31/2019,98506,Bronx,Bronx,NY,10454,Non-Residential,40.80619,-73.916227
3/31/2019,98367,Bronx,Bronx,NY,10458,Non-Residential,40.863025,-73.886897
3/31/2019,99033,Bronx,Bronx,NY,10456,Non-Residential,40.830652,-73.908566
3/31/2019,103537,Bronx,Bronx,NY,10472,Non-Residential,40.829533,-73.869836
3/31/2019,103274,Bronx,Bronx,NY,10460,Non-Residential,40.840806,-73.879119
3/31/2019,112558,Bronx,Bronx,NY,10456,Non-Residential,40.830652,-73.908566
